target,model,feature,window_statistic,false_alarm_window_count,true_negative_window_count,false_alarm_median,true_negative_median,true_negative_iqr,robust_shift_iqr,absolute_robust_shift_iqr
ProtectiveStop,lstm,Temperature_J0,range,50,2092,0.0625,0.0625,0.0,,
ProtectiveStop,lstm,Temperature_J1,range,50,2092,0.0625,0.0625,0.0,,
ProtectiveStop,lstm,Temperature_J2,range,50,2092,0.0625,0.0625,0.0,,
ProtectiveStop,lstm,Temperature_J3,range,50,2092,0.0625,0.0625,0.0,,
ProtectiveStop,lstm,Temperature_J4,range,50,2092,0.0625,0.0625,0.0625,0.0,0.0
ProtectiveStop,lstm,Temperature_J5,range,50,2092,0.0625,0.0625,0.0,,
ProtectiveStop,lstm,Speed_J0,range,50,2092,0.4837460033595562,0.5114690437912941,0.27893172204494476,-0.09939005943279136,0.09939005943279136
ProtectiveStop,lstm,Speed_J1,range,50,2092,0.10961318685440347,0.17821837216615677,0.10532383504323661,-0.6513737871735311,0.6513737871735311
ProtectiveStop,lstm,Speed_J2,range,50,2092,0.9434370030357968,2.7369793504476547,3.676790209952742,-0.48780111047861785,0.48780111047861785
ProtectiveStop,lstm,Speed_J3,range,50,2092,1.0913033336400986,1.545924499630928,0.534706324338913,-0.8502259002694662,0.8502259002694662
ProtectiveStop,lstm,Speed_J4,range,50,2092,0.04429744370281696,0.14743825607001781,0.11536912387236953,-0.8940070697017982,0.8940070697017982
ProtectiveStop,lstm,Speed_J5,range,50,2092,1.0063012391328812,1.278347685933113,0.486841082572937,-0.5587992807888698,0.5587992807888698
ProtectiveStop,lstm,Tool_current,range,50,2092,0.12060078978538513,0.10880351066589355,0.22736796736717224,0.05188628484521909,0.05188628484521909
ProtectiveStop,lstm,Power_J0,range,50,2092,0.15526464534923434,0.1613685078918934,0.13075060683149786,-0.046683244464978055,0.046683244464978055
ProtectiveStop,lstm,Power_J1,range,50,2092,0.41673530265688896,0.36482687294483185,0.2518141893669963,0.2061378266353581,0.2061378266353581
ProtectiveStop,lstm,Power_J2,range,50,2092,1.6751804294326575,3.8221789598464966,4.038515651598573,-0.5316306077863011,0.5316306077863011
ProtectiveStop,lstm,Power_J3,range,50,2092,0.9349814653396606,1.0926492512226105,0.719501219689846,-0.21913484170452882,0.21913484170452882
ProtectiveStop,lstm,Power_J4,range,50,2092,0.025474208494415507,0.03930998966097832,0.03512561626484967,-0.3938943323368344,0.3938943323368344
ProtectiveStop,lstm,Power_J5,range,50,2092,0.12186858803033829,0.2034212425351143,0.12306110467761755,-0.6627004910968336,0.6627004910968336
ProtectiveStop,lstm,Abs_Current_Sum,range,50,2092,6.000821232795715,5.391274690628052,3.6286303400993347,0.16798254025263348,0.16798254025263348
GripLost,rf_window_features,Current_J0,mean,9,3199,-0.04377511814236641,-0.04556260220706463,0.21004539547720924,0.008509989284160085,0.008509989284160085
GripLost,rf_window_features,Current_J1,mean,9,3199,-2.01193972826004,-2.2218616724014284,0.3978337287902831,0.527662510616459,0.527662510616459
GripLost,rf_window_features,Current_J2,mean,9,3199,-1.1023011654615402,-1.2034068822860717,0.2224087879061698,0.45459407326650314,0.45459407326650314
GripLost,rf_window_features,Current_J3,mean,9,3199,-0.5236256293952465,-0.5811868786811829,0.21072615925222649,0.27315663840785465,0.27315663840785465
GripLost,rf_window_features,Current_J4,mean,9,3199,-0.07997513066511601,-0.014919612882658839,0.16801163591444493,-0.38720840630100656,0.38720840630100656
GripLost,rf_window_features,Current_J5,mean,9,3199,-0.021366754872724415,-0.003600272769108415,0.04331645046331687,-0.4101555393755495,0.4101555393755495
GripLost,rf_window_features,Temperature_J0,mean,9,3199,36.84375,36.29375,4.709375000000001,0.11678832116788257,0.11678832116788257
GripLost,rf_window_features,Temperature_J1,mean,9,3199,39.875,39.49375,5.309375000000003,0.07180694526191901,0.07180694526191901
GripLost,rf_window_features,Temperature_J2,mean,9,3199,40.33125,40.0375,5.278124999999996,0.05565423327412594,0.05565423327412594
GripLost,rf_window_features,Temperature_J3,mean,9,3199,43.11875,43.0125,4.759375000000006,0.02232435981615141,0.02232435981615141
GripLost,rf_window_features,Temperature_J4,mean,9,3199,45.1875,45.0625,5.553124999999994,0.022509848058525628,0.022509848058525628
GripLost,rf_window_features,Temperature_J5,mean,9,3199,44.46875,44.375,5.790625000000006,0.016189962223421464,0.016189962223421464
GripLost,rf_window_features,Speed_J0,mean,9,3199,-0.025054148843264557,-2.176999987568706e-06,0.043507163839240096,-0.5758125704503415,0.5758125704503415
GripLost,rf_window_features,Speed_J1,mean,9,3199,-0.0066983412705667435,0.0,0.013811063806861238,-0.48499821333379517,0.48499821333379517
GripLost,rf_window_features,Speed_J2,mean,9,3199,-0.0017601314000785374,0.0004756676033139229,0.10253611020816607,-0.02180499142061661,0.02180499142061661
GripLost,rf_window_features,Speed_J3,mean,9,3199,0.02214079515360936,-0.0002315123964990562,0.11167287385862838,0.20033788669601632,0.20033788669601632
GripLost,rf_window_features,Speed_J4,mean,9,3199,-0.0012086927192285657,-0.00043529439717531203,0.013678648002860427,-0.056540552976545894,0.056540552976545894
GripLost,rf_window_features,Speed_J5,mean,9,3199,-0.02956584993571565,0.0004993451043688923,0.07715159291062117,-0.38968988073797217,0.38968988073797217
GripLost,rf_window_features,Tool_current,mean,9,3199,0.10020440816879272,0.09577454328536987,0.02934834659099579,0.15094086713498053,0.15094086713498053
GripLost,rf_window_features,Power_J0,mean,9,3199,0.007039659097790718,0.002536567224069586,0.012998834835171636,0.34642273179261257,0.34642273179261257
GripLost,rf_window_features,Power_J1,mean,9,3199,0.016905870148912074,3.506996125793331e-13,0.03404500484466552,0.49657417367676887,0.49657417367676887
GripLost,rf_window_features,Power_J2,mean,9,3199,0.008103663417568897,0.006301435901329198,0.23021052850799606,0.00782860596307219,0.00782860596307219
GripLost,rf_window_features,Power_J3,mean,9,3199,0.07758901897832401,0.06916283161845058,0.14705679927664617,0.05729886276133297,0.05729886276133297
GripLost,rf_window_features,Power_J4,mean,9,3199,-0.001972272182524648,-0.0002829061704687774,0.005129713181164731,-0.32932952630936185,0.32932952630936185
GripLost,rf_window_features,Power_J5,mean,9,3199,0.010582490584488369,0.01202310062944889,0.016628489580264187,-0.08663505112757414,0.08663505112757414
GripLost,rf_window_features,Abs_Current_Sum,mean,9,3199,4.2067649364471436,4.952998232841492,1.0086724638938902,-0.7398172579368144,0.7398172579368144
GripLost,rf_window_features,Current_J0,range,9,3199,1.0214762091636658,1.7033239603042603,2.6278081238269806,-0.25947394901405235,0.25947394901405235
GripLost,rf_window_features,Current_J1,range,9,3199,1.2464280128479004,2.1155625581741333,1.7388681769371033,-0.49982773671616304,0.49982773671616304
GripLost,rf_window_features,Current_J2,range,9,3199,1.3010861575603485,1.485095739364624,1.277086317539215,-0.14408546961715074,0.14408546961715074
GripLost,rf_window_features,Current_J3,range,9,3199,0.7995890937745571,1.4071994423866272,1.2103820759803057,-0.5019987991146992,0.5019987991146992
GripLost,rf_window_features,Current_J4,range,9,3199,0.7783950865268707,1.4910783171653748,1.9464169815182686,-0.3661513629430976,0.3661513629430976
GripLost,rf_window_features,Current_J5,range,9,3199,0.4048900753259659,0.40607011318206787,0.10930101573467255,-0.010796220402622089,0.010796220402622089
GripLost,rf_window_features,Temperature_J0,range,9,3199,0.0625,0.0625,0.0,,
GripLost,rf_window_features,Temperature_J1,range,9,3199,0.0,0.0625,0.0625,-1.0,1.0
GripLost,rf_window_features,Temperature_J2,range,9,3199,0.0625,0.0625,0.0,,
GripLost,rf_window_features,Temperature_J3,range,9,3199,0.0625,0.0625,0.0,,
GripLost,rf_window_features,Temperature_J4,range,9,3199,0.0625,0.0625,0.0625,0.0,0.0
GripLost,rf_window_features,Temperature_J5,range,9,3199,0.0625,0.0625,0.0,,
GripLost,rf_window_features,Speed_J0,range,9,3199,0.28369705379009247,0.4264254719018936,0.3449242115020752,-0.4137964612291139,0.4137964612291139
GripLost,rf_window_features,Speed_J1,range,9,3199,0.08568701148033142,0.15372106060385704,0.1307668797671795,-0.5202697291902589,0.5202697291902589
GripLost,rf_window_features,Speed_J2,range,9,3199,0.07799326255917549,2.5327795147895813,4.723194804042578,-0.519730045885331,0.519730045885331
GripLost,rf_window_features,Speed_J3,range,9,3199,1.2808420658111572,1.3858025670051575,0.7665902078151703,-0.13691865630940447,0.13691865630940447
GripLost,rf_window_features,Speed_J4,range,9,3199,0.11553813144564629,0.11865249648690224,0.1572927115485072,-0.019799805156868425,0.019799805156868425
GripLost,rf_window_features,Speed_J5,range,9,3199,1.0581468343734741,1.2055325508117676,0.6057852059602737,-0.24329698874811864,0.24329698874811864
GripLost,rf_window_features,Tool_current,range,9,3199,0.14741647243499756,0.10285931825637817,0.2023734450340271,0.220172929166312,0.220172929166312
GripLost,rf_window_features,Power_J0,range,9,3199,0.10031208395957947,0.1378948986530304,0.13638478890061378,-0.27556456256157896,0.27556456256157896
GripLost,rf_window_features,Power_J1,range,9,3199,0.18302028253674507,0.35678643733263016,0.3132222620770335,-0.5547694906601155,0.5547694906601155
GripLost,rf_window_features,Power_J2,range,9,3199,0.0740168821066618,2.168171226978302,4.8883467596024275,-0.4283972573668156,0.4283972573668156
GripLost,rf_window_features,Power_J3,range,9,3199,0.7304410189390182,0.9923926144838333,0.8252050131559372,-0.3174382018633164,0.3174382018633164
GripLost,rf_window_features,Power_J4,range,9,3199,0.042903997004032135,0.03346127271652222,0.0435538390520378,0.21680578550671095,0.21680578550671095
GripLost,rf_window_features,Power_J5,range,9,3199,0.17518292367458344,0.17001658864319324,0.14602942549390718,0.035378725992493525,0.035378725992493525
GripLost,rf_window_features,Abs_Current_Sum,range,9,3199,1.8353359699249268,5.351093769073486,3.7492613792419434,-0.9377201116502057,0.9377201116502057
GripLost,1d_cnn,Current_J0,mean,228,2980,-0.008075286983512342,-0.05148820346221328,0.2164096922468161,0.20060523180814072,0.20060523180814072
GripLost,1d_cnn,Current_J1,mean,228,2980,-2.033785706758499,-2.2371778190135956,0.40288749337196306,0.5048360040983363,0.5048360040983363
GripLost,1d_cnn,Current_J2,mean,228,2980,-1.0615830086171627,-1.2124406307935716,0.21685137152671796,0.6956728985125274,0.6956728985125274
GripLost,1d_cnn,Current_J3,mean,228,2980,-0.5899444337002933,-0.5800225060433148,0.22022805726155648,-0.045052968183770144,0.045052968183770144
GripLost,1d_cnn,Current_J4,mean,228,2980,-0.04645881331525743,-0.010164929588790984,0.1788899688544916,-0.20288383948452554,0.20288383948452554
GripLost,1d_cnn,Current_J5,mean,228,2980,-0.0030502238776534797,-0.0037215404910966752,0.042975439809379165,0.015620936433015495,0.015620936433015495
GripLost,1d_cnn,Temperature_J0,mean,228,2980,37.0375,36.25,4.637500000000003,0.1698113207547172,0.1698113207547172
GripLost,1d_cnn,Temperature_J1,mean,228,2980,40.046875,39.440625,5.225000000000001,0.1160287081339718,0.1160287081339718
GripLost,1d_cnn,Temperature_J2,mean,228,2980,40.38125,40.00625,5.2578125,0.0713224368499257,0.0713224368499257
GripLost,1d_cnn,Temperature_J3,mean,228,2980,43.1,43.00625,4.75,0.019736842105263157,0.019736842105263157
GripLost,1d_cnn,Temperature_J4,mean,228,2980,45.1,45.0625,5.514062500000001,0.006800793425899944,0.006800793425899944
GripLost,1d_cnn,Temperature_J5,mean,228,2980,44.38125,44.375,5.756250000000001,0.001085776330076251,0.001085776330076251
GripLost,1d_cnn,Speed_J0,mean,228,2980,0.0,-3.8364800275303423e-05,0.04416597925119277,0.0008686505071495121,0.0008686505071495121
GripLost,1d_cnn,Speed_J1,mean,228,2980,-0.0006910820491611957,2.0313973072916264e-05,0.014169087363643484,-0.05020761069336659,0.05020761069336659
GripLost,1d_cnn,Speed_J2,mean,228,2980,0.0004869302477345627,0.00041625680405559255,0.10556949822771351,0.0006694494609278851,0.0006694494609278851
GripLost,1d_cnn,Speed_J3,mean,228,2980,-0.0024768155068159103,-0.00021045010071247817,0.11357238644486643,-0.019955250365401418,0.019955250365401418
GripLost,1d_cnn,Speed_J4,mean,228,2980,-6.100000096243095e-16,-0.0004430596865856364,0.014173824186562402,0.031259008207895816,0.031259008207895816
GripLost,1d_cnn,Speed_J5,mean,228,2980,0.002540906380818342,0.00047055742761585866,0.07774973973478154,0.026628371493780164,0.026628371493780164
GripLost,1d_cnn,Tool_current,mean,228,2980,0.09747594296932222,0.0957702338695526,0.02559040933847427,0.06665423273261736,0.06665423273261736
GripLost,1d_cnn,Power_J0,mean,228,2980,0.000658603585907258,0.0026737617125036197,0.013442280253381433,-0.14991192629609432,0.14991192629609432
GripLost,1d_cnn,Power_J1,mean,228,2980,0.0013580182567238808,0.0,0.03517734994033324,0.03860490511727889,0.03860490511727889
GripLost,1d_cnn,Power_J2,mean,228,2980,0.0,0.007845487868996059,0.23453055140216747,-0.03345188003051595,0.03345188003051595
GripLost,1d_cnn,Power_J3,mean,228,2980,0.03961902275405009,0.07063076104403693,0.14667794045972188,-0.2114274184160824,0.2114274184160824
GripLost,1d_cnn,Power_J4,mean,228,2980,-0.0001516988268122077,-0.00030247156428513436,0.005317115154300443,0.02835611663422087,0.02835611663422087
GripLost,1d_cnn,Power_J5,mean,228,2980,0.009687313089060012,0.012090894622230754,0.015940562258197132,-0.1507839870538284,0.1507839870538284
GripLost,1d_cnn,Abs_Current_Sum,mean,228,2980,4.260429888963699,5.004841125011444,0.9813761591911305,-0.758538129417473,0.758538129417473
GripLost,1d_cnn,Current_J0,range,228,2980,1.249986708164215,1.7371516823768616,2.639461524784565,-0.1845698335202705,0.1845698335202705
GripLost,1d_cnn,Current_J1,range,228,2980,1.2632250785827637,2.219595432281494,1.7024970054626465,-0.5617456892024552,0.5617456892024552
GripLost,1d_cnn,Current_J2,range,228,2980,1.172271728515625,1.5375982224941254,1.3977872133255005,-0.26136059229598013,0.26136059229598013
GripLost,1d_cnn,Current_J3,range,228,2980,0.9225612729787827,1.4761025607585907,1.247907180339098,-0.4435756893628839,0.4435756893628839
GripLost,1d_cnn,Current_J4,range,228,2980,0.6223130226135254,1.5898621529340744,1.9073371030390263,-0.5072774648901442,0.5072774648901442
GripLost,1d_cnn,Current_J5,range,228,2980,0.3792417347431183,0.40737274289131165,0.10691594332456589,-0.26311331381883574,0.26311331381883574
GripLost,1d_cnn,Temperature_J0,range,228,2980,0.0625,0.0625,0.0,,
GripLost,1d_cnn,Temperature_J1,range,228,2980,0.0625,0.0625,0.0625,0.0,0.0
GripLost,1d_cnn,Temperature_J2,range,228,2980,0.0625,0.0625,0.0,,
GripLost,1d_cnn,Temperature_J3,range,228,2980,0.0625,0.0625,0.0625,0.0,0.0
GripLost,1d_cnn,Temperature_J4,range,228,2980,0.0625,0.0625,0.0625,0.0,0.0
GripLost,1d_cnn,Temperature_J5,range,228,2980,0.0625,0.0625,0.0,,
GripLost,1d_cnn,Speed_J0,range,228,2980,0.28369705379009247,0.43398798257112503,0.34347149543464184,-0.4375644872388864,0.4375644872388864
GripLost,1d_cnn,Speed_J1,range,228,2980,0.09249985730275512,0.15781663358211517,0.126816940959543,-0.5150477198483864,0.5150477198483864
GripLost,1d_cnn,Speed_J2,range,228,2980,0.23299754597246647,2.546654329635203,4.828188516199589,-0.47919768996175915,0.47919768996175915
GripLost,1d_cnn,Speed_J3,range,228,2980,1.3442391753196716,1.3862634897232056,0.7250883504748344,-0.057957508731196296,0.057957508731196296
GripLost,1d_cnn,Speed_J4,range,228,2980,0.11069781240075827,0.11890880577266216,0.15612440777476877,-0.0525926310237756,0.0525926310237756
GripLost,1d_cnn,Speed_J5,range,228,2980,1.1858144700527191,1.2073041796684265,0.5852656066417694,-0.03671787539167813,0.03671787539167813
GripLost,1d_cnn,Tool_current,range,228,2980,0.10693693161010742,0.10269185900688171,0.1837848573923111,0.023098054232858177,0.023098054232858177
GripLost,1d_cnn,Power_J0,range,228,2980,0.07925254292786121,0.13931072130799294,0.13617081567645073,-0.44105029467425105,0.44105029467425105
GripLost,1d_cnn,Power_J1,range,228,2980,0.2120781596750021,0.36120811849832535,0.30698515474796295,-0.485788828928096,0.485788828928096
GripLost,1d_cnn,Power_J2,range,228,2980,0.3345071040093899,2.320807026088005,5.0149000976234674,-0.39607965929768196,0.39607965929768196
GripLost,1d_cnn,Power_J3,range,228,2980,0.6415708139538765,0.9975319132208824,0.8254350237548351,-0.4312406052844336,0.4312406052844336
GripLost,1d_cnn,Power_J4,range,228,2980,0.023707110434770584,0.034216263331472874,0.04302061191992834,-0.24428180882834347,0.24428180882834347
GripLost,1d_cnn,Power_J5,range,228,2980,0.1761775091290474,0.16974768787622452,0.13917169719934464,0.0462006383640851,0.0462006383640851
GripLost,1d_cnn,Abs_Current_Sum,range,228,2980,2.5863077044487,5.42132306098938,3.464449882507324,-0.8183161692871412,0.8183161692871412
GripLost,lstm,Current_J0,mean,204,3004,-0.008637487888336182,-0.050266426615417,0.21611252496077216,0.19262621976508362,0.19262621976508362
GripLost,lstm,Current_J1,mean,204,3004,-2.0538872674107553,-2.234558392316103,0.40442975461483055,0.44673054552431385,0.44673054552431385
GripLost,lstm,Current_J2,mean,204,3004,-1.0518235862255096,-1.2122184381820262,0.21667899042367944,0.7402418279819901,0.7402418279819901
GripLost,lstm,Current_J3,mean,204,3004,-0.5719712436199189,-0.5812821358442306,0.21662024781107903,0.04298255734815705,0.04298255734815705
GripLost,lstm,Current_J4,mean,204,3004,-0.0477938424795866,-0.010564490870456212,0.17576025529415346,-0.21181894363332096,0.21181894363332096
GripLost,lstm,Current_J5,mean,204,3004,-0.007443872652947903,-0.0035934637533500792,0.04296841909526847,-0.08961020630200046,0.08961020630200046
GripLost,lstm,Temperature_J0,mean,204,3004,37.0,36.25625,4.631250000000001,0.1605937921727392,0.1605937921727392
GripLost,lstm,Temperature_J1,mean,204,3004,39.95625,39.45625,5.25,0.09523809523809523,0.09523809523809523
GripLost,lstm,Temperature_J2,mean,204,3004,40.359375,40.0125,5.214062499999997,0.06652682049745229,0.06652682049745229
GripLost,lstm,Temperature_J3,mean,204,3004,43.096875,43.00625,4.75,0.019078947368420154,0.019078947368420154
GripLost,lstm,Temperature_J4,mean,204,3004,45.0625,45.0625,5.501562499999999,0.0,0.0
GripLost,lstm,Temperature_J5,mean,204,3004,44.38125,44.375,5.75,0.0010869565217393776,0.0010869565217393776
GripLost,lstm,Speed_J0,mean,204,3004,-3.820000077113649e-27,-2.286474427819485e-05,0.044122050460282475,0.000518215813627635,0.000518215813627635
GripLost,lstm,Speed_J1,mean,204,3004,-0.00043784151147349963,5.627078280667774e-06,0.014357775507799162,-0.030886998442988242,0.030886998442988242
GripLost,lstm,Speed_J2,mean,204,3004,6.942139807506442e-05,0.0004821504233404994,0.10592973171860649,-0.0038962529081241824,0.0038962529081241824
GripLost,lstm,Speed_J3,mean,204,3004,0.0,-0.000259481999091804,0.11411458591883274,0.0022738723275600196,0.0022738723275600196
GripLost,lstm,Speed_J4,mean,204,3004,0.0,-0.0004579017826472409,0.013950082439002021,0.032824306569474215,0.032824306569474215
GripLost,lstm,Speed_J5,mean,204,3004,0.0,0.0005425198112425144,0.07817136330484409,-0.006940134958716984,0.006940134958716984
GripLost,lstm,Tool_current,mean,204,3004,0.09406835138797759,0.09584252834320069,0.028836964070796972,-0.06152440148926066,0.06152440148926066
GripLost,lstm,Power_J0,mean,204,3004,0.0011224573478102683,0.0026189327012048126,0.013447823784483443,-0.11128011322703592,0.11128011322703592
GripLost,lstm,Power_J1,mean,204,3004,0.001320273708552122,0.0,0.03521079926795208,0.03749627205292666,0.03749627205292666
GripLost,lstm,Power_J2,mean,204,3004,0.0,0.007652105464239866,0.23608218669469352,-0.03241288794963481,0.03241288794963481
GripLost,lstm,Power_J3,mean,204,3004,0.015389272570610096,0.07154475492134224,0.14708549604129073,-0.381788033913064,0.381788033913064
GripLost,lstm,Power_J4,mean,204,3004,-9.66216204687953e-05,-0.00033624688076088204,0.005297056766885655,0.045237434831753125,0.045237434831753125
GripLost,lstm,Power_J5,mean,204,3004,0.004268418210426717,0.012234254797374434,0.015832346885542848,-0.5031368150619313,0.5031368150619313
GripLost,lstm,Abs_Current_Sum,mean,204,3004,4.160263419151306,4.99151428937912,0.9739478230476379,-0.8534860395567163,0.8534860395567163
GripLost,lstm,Current_J0,range,204,3004,1.0242591500282288,1.7371516823768616,2.638082392513752,-0.27023133711503916,0.27023133711503916
GripLost,lstm,Current_J1,range,204,3004,1.2574307322502136,2.1872042417526245,1.7181015014648438,-0.5411633181797997,0.5411633181797997
GripLost,lstm,Current_J2,range,204,3004,1.1720829010009766,1.512340784072876,1.3970240354537964,-0.24355907589046827,0.24355907589046827
GripLost,lstm,Current_J3,range,204,3004,0.8865343108773232,1.4540998041629791,1.2247789334505796,-0.4634023967791878,0.4634023967791878
GripLost,lstm,Current_J4,range,204,3004,0.5370962843298912,1.5845701098442078,1.8919029496610165,-0.5536615002910158,0.5536615002910158
GripLost,lstm,Current_J5,range,204,3004,0.36310776323080063,0.4080055356025696,0.10691222175955772,-0.41994985823737396,0.41994985823737396
GripLost,lstm,Temperature_J0,range,204,3004,0.0625,0.0625,0.0,,
GripLost,lstm,Temperature_J1,range,204,3004,0.0625,0.0625,0.0625,0.0,0.0
GripLost,lstm,Temperature_J2,range,204,3004,0.0625,0.0625,0.0,,
GripLost,lstm,Temperature_J3,range,204,3004,0.0625,0.0625,0.0625,0.0,0.0
GripLost,lstm,Temperature_J4,range,204,3004,0.0625,0.0625,0.0625,0.0,0.0
GripLost,lstm,Temperature_J5,range,204,3004,0.0625,0.0625,0.0,,
GripLost,lstm,Speed_J0,range,204,3004,0.2737644761800766,0.4350336417555809,0.3425578400492668,-0.4707793742286281,0.4707793742286281
GripLost,lstm,Speed_J1,range,204,3004,0.0813508853316307,0.15719641000032425,0.1253801403217949,-0.6049245476519002,0.6049245476519002
GripLost,lstm,Speed_J2,range,204,3004,0.1079698633402586,2.546421442180872,4.808366395533085,-0.5071268240094818,0.5071268240094818
GripLost,lstm,Speed_J3,range,204,3004,1.0742463171482086,1.3981953859329224,0.7192590832710266,-0.45039273930537954,0.45039273930537954
GripLost,lstm,Speed_J4,range,204,3004,0.06458418816328049,0.1202031560242176,0.15596514497883618,-0.3566115228404679,0.3566115228404679
GripLost,lstm,Speed_J5,range,204,3004,0.989767536520958,1.2190064117312431,0.5852359980344772,-0.39170330598286324,0.39170330598286324
GripLost,lstm,Tool_current,range,204,3004,0.09386658668518066,0.10311788320541382,0.19490498304367065,-0.04746567468806222,0.04746567468806222
GripLost,lstm,Power_J0,range,204,3004,0.07225955370813608,0.1400646260008216,0.13607528316788375,-0.4982908777711715,0.4982908777711715
GripLost,lstm,Power_J1,range,204,3004,0.18249781616032124,0.35989879071712494,0.3050181567668915,-0.5816079161883516,0.5816079161883516
GripLost,lstm,Power_J2,range,204,3004,0.1413572933524847,2.3190917372703552,4.967139340937138,-0.4384282973440811,0.4384282973440811
GripLost,lstm,Power_J3,range,204,3004,0.5316958427429199,1.0060851145535707,0.8277589529752731,-0.5731007440094965,0.5731007440094965
GripLost,lstm,Power_J4,range,204,3004,0.023707110434770584,0.03427041508257389,0.042561774665955454,-0.2481875986306732,0.2481875986306732
GripLost,lstm,Power_J5,range,204,3004,0.13013628870248795,0.17091448977589607,0.1401004939689301,-0.29106393502403677,0.29106393502403677
GripLost,lstm,Abs_Current_Sum,range,204,3004,2.520975708961487,5.419327735900879,3.458515167236328,-0.8380336320038295,0.8380336320038295
